num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,,TZ16_CODE,,TZ16_NAME,Tz16_Area,,,,,,,
207,334235.2435,334235.2435,0,3293.28886,2.40E+02,,207,YES,Chippendale,187159.211,0,,,,,,
208,643221.9754,639296.0059,3925.9695,0.000106658,1.49E-05,,208,YES,Central Station_South,98898.45908,745.6786057,,,,,,
209,416643.865,416643.865,0,888.3124827,8.06E+01,,209,YES,CUB Site Chippendale_South,76395.8509,0,,,,,,
210,590325.7246,590325.7246,0,1051.113321,1.35E+02,,210,YES,Darlington_Everleigh St and Hudson St,82407.67615,0,,,,,,
211,577821.9198,573895.9503,3925.9695,880.1982681,1.11E+02,,211,YES,Redfern_Wells St and Renwick St,48427.51673,406.7459045,,,,,,
212,450404.786,450404.786,0,2241.42511,2.20E+02,,212,YES,Redfern Mail Exchange Redfern,183141.6782,0,,,,,,
213,421201.8302,421201.8302,0,732.4879464,6.72E+01,,213,YES,Redfern,84579.03101,0,,,,,,
214,263222.0435,263222.0435,0,1761.467124,1.01E+02,,214,YES,Surry Hills Shopping Village,198242.5414,0,,,,,,
215,686703.1462,685872.3126,830.8336,1537.885857,2.30E+02,,215,YES,Redfern Station,125999.118,187.3939272,,,,,,
216,395633.1338,395633.1338,0,178.2657128,1.54E+01,,216,YES,Everleigh,142960.5037,0,,,,,,
217,517120.9486,517120.9486,0,422.0436021,4.75E+01,,217,YES,Redfern_Wyndham St and Boundary St,51585.44232,0,,,,,,
218,432414.2607,432414.2607,0,1438.397717,1.35E+02,,218,YES,Rachel Forster Hospital,100300.5217,0,,,,,,
219,433588.0272,433588.0272,0,1533.723374,1.45E+02,,219,YES,Redfern Oval,145169.5759,0,,,,,,
220,324633.5448,324633.5448,0,880.3732715,6.22E+01,,220,YES,Redfern_Baptist St and Zamia St,91638.84331,0,,,,,,
221,143340.4475,143340.4475,0,1456.997777,4.55E+01,,221,YES,Redfern_Charles Moore Ave,58148.03661,0,,,,,,
222,433501.2743,433501.2743,0,0.000106658,1.01E-05,,222,YES,Australian Technology Park,99706.28376,0,,,,,,
223,58253.43987,58253.43987,0,524.8379544,6.66E+00,,223,YES,Explorer St and Aurora Place,42544.25711,0,,,,,,
224,503984.7983,503984.7983,0,0.000106658,1.17E-05,,224,YES,Australian Technology Park North,103762.0781,0,,,,,,
225,78841.58559,78841.58559,0,0.000106658,1.83E-06,,225,YES,Macdonaldtown Station,137200.347,0,,,,,,
226,90553.53979,90553.53979,0,1780.474452,3.51E+01,,226,YES,Blackwattle Bay Park_Glebe,160810.3551,0,,,,,,
227,208498.3518,208498.3518,0,3008.323102,1.37E+02,,227,YES,Harold Park_Jubilee Park_Glebe,399240.7367,0,,,,,,
228,218467.3252,218467.3252,0,2692.316866,1.28E+02,,228,YES,Wentworth Park,490216.2372,0,,,,,,
229,164668.5663,164668.5663,0,3334.655024,1.20E+02,,229,YES,Glebe_Wigram Rd and Glebe Point Rd,315047.7143,0,,,,,,
230,75715.34645,75715.34645,0,3590.056708,5.92E+01,,230,YES,Forest Lodge Public School,264510.4221,0,,,,,,
231,161914.2738,161914.2738,0,2661.349366,9.38E+01,,231,YES,Forest Lodge_Arundel St and Short St,173239.0197,0,,,,,,
232,237218.9607,237218.9607,0,1745.419444,9.02E+01,,232,YES,Glebe_Mitchell St and Westmoreland St,232952.1495,0,,,,,,
233,210765.9815,210765.9815,0,2017.405038,9.26E+01,,233,YES,Broadway Shopping Centre_Glebe_Glebe St and Cowper St,261480.1452,0,,,,,,
236,140646.4762,140646.4762,0,1422.957496,4.36E+01,,236,YES,University of Sydney_Main Camperdown Campus,676764.9732,0,,,,,,
237,86075.25801,86075.25801,0,1643.675357,3.08E+01,,237,YES,Camperdown Park,218120.3003,0,,,,,,
238,95617.40411,95617.40411,0,342.8875586,7.14E+00,,238,YES,Royal Prince Alfred Hospital,121114.5713,0,,,,,,
239,334482.4059,334482.4059,0,625.9179253,4.56E+01,,239,YES,Darlington,164191.115,0,,,,,,
240,549104.1461,549104.1461,0,1301.419214,1.56E+02,,240,YES,Darlington_Edward St and Vine St,101330.1651,0,,,,,,
241,99051.17357,99051.17357,0,1628.008541,3.51E+01,,241,YES,Camperdown_Australia St and Hopgate St,154119.9173,0,,,,,,
242,192899.9613,192899.9613,0,2617.974598,1.10E+02,,242,YES,Royal Prince Alfred Medical Centre,182355.6101,0,,,,,,
243,213602.5096,213602.5096,0,1173.830968,5.46E+01,,243,YES,Darlington_Golden Grove St and Abercrombie St,106463.6361,0,,,,,,
244,545795.6509,545795.6509,0,553.0395378,6.57E+01,,244,YES,Australia Council For The Arts Darlington,47056.82315,0,,,,,,
245,307154.0562,307154.0562,0,2212.322931,1.48E+02,,245,YES,Newtown St Stephens Cemetery,303163.5798,0,,,,,,
246,258574.8255,258574.8255,0,1917.14988,1.08E+02,,246,YES,Macdonaldtown Station_North,150254.7218,0,,,,,,
247,321713.114,321713.114,0,1191.479637,8.35E+01,,247,YES,Newtown Station_North,126811.3135,0,,,,,,
248,360390.4322,360390.4322,0,1636.834087,1.28E+02,,248,YES,Newtown_Rawson St and Reiby St,164566.961,0,,,,,,
249,364607.7169,364607.7169,0,1571.425648,1.25E+02,,249,YES,Newtown Station_South,196527.5795,0,,,,,,
250,126703.4738,126703.4738,0,1418.779207,3.91E+01,,250,YES,Newtown_Kent St and College St,112151.9275,0,,,,,,
251,73531.84092,73531.84092,0,3283.828509,5.26E+01,,251,YES,St Peters Station_North,327894.76,0,,,,,,
252,110316.3572,110316.3572,0,1812.468904,4.35E+01,,252,YES,Rydges Camperdown,122246.0573,0,,,,,,
253,57746.27346,57746.27346,0,2197.184302,2.76E+01,,253,YES,Erskineville South,81151.13159,0,,,,,,
254,452590.2474,452590.2474,0,755.8512121,7.45E+01,,254,YES,Macdonaldtown Station_South,83338.53876,0,,,,,,
255,322396.6794,322396.6794,0,1102.50463,7.74E+01,,255,YES,Erskineville Station_West,98362.93558,0,,,,,,
256,191964.511,191964.511,0,1326.111275,5.54E+01,,256,YES,Erskineville Station_East,214555.2394,0,,,,,,
257,93446.28139,93446.28139,0,1462.122678,2.97E+01,,257,YES,Alexandria,153909.5515,0,,,,,,
258,204693.901,204693.901,0,2632.802691,1.17E+02,,258,YES,Cleveland Street High School,333521.5192,0,,,,,,
259,90204.0012,90204.0012,0,1728.913998,3.40E+01,,259,YES,Erskineville_Rochford St and Macdonald St,142567.7336,0,,,,,,
260,79086.84443,79086.84443,0,1491.125109,2.57E+01,,260,YES,Erskineville,192649.8995,0,,,,,,
261,61089.34445,61089.34445,0,2561.214821,3.41E+01,,261,YES,Alexandria_Lawrence St and Maddox St,232287.6427,0,,,,,,
262,94947.28603,94947.28603,0,1202.100878,2.49E+01,,262,YES,Alexandria_Mandible St and Wyndham St,306073.327,0,,,,,,
263,54043.05679,54043.05679,0,9.96E-05,1.17E-06,,263,YES,Sydney Park Business Centre,274743.5815,0,,,,,,
264,337505.4331,337505.4331,0,9.96E-05,7.32E-06,,264,YES,Beaconsfield Industrial Area_Green Square Station,223836.1891,0,,,,,,
265,47060.56599,47060.56599,0,30.00261394,3.07E-01,,265,YES,CSR Concrete Plant,730290.7063,0,,,,,,
266,76903.59664,76903.59664,0,9.96E-05,1.67E-06,,266,YES,Alexandria Industrial Area,805396.8812,0,,,,,,
267,43515.82652,43515.82652,0,780.0654966,7.39E+00,,267,YES,Alexandria_Eastern Suburbs Mail Centre,439773.8784,0,,,,,,
268,207485.7146,207485.7146,0,1428.763101,6.45E+01,,268,YES,Waterloo_John St and Botany Rd,107346.6796,0,,,,,,
270,371603.5165,371603.5165,0,2268.788629,1.84E+02,,270,YES,Waterloo,130306.7686,0,,,,,,
271,386853.9118,386853.9118,0,1856.692116,1.56E+02,,271,YES,Waterloo Park,191812.974,0,,,,,,
272,146451.0923,146451.0923,0,686.927444,2.19E+01,,272,YES,Waterloo_Young St and Danks St,141414.0065,0,,,,,,
273,155405.3193,155405.3193,0,4770.646254,1.61E+02,,273,YES,Waterloo_Crown Square Shopping Plaza,128222.6297,0,,,,,,
274,327176.9363,327176.9363,0,1222.797266,8.71E+01,,274,YES,Waterloo_Elizabeth St and Allen St,151506.5397,0,,,,,,
275,241638.8063,241638.8063,0,674.8881531,3.55E+01,,275,YES,Waterloo_Elizabeth St and Powell St,86600.00796,0,,,,,,
276,89936.18254,89936.18254,0,2632.172885,5.15E+01,,276,YES,Hpm Industries,194544.9366,0,,,,,,
277,264170.8058,264170.8058,0,1461.757628,8.41E+01,,277,YES,Green Square_Merton St and Tilford St,96489.69622,0,,,,,,
278,77731.7034,77731.7034,0,3054.493426,5.17E+01,,278,YES,Grandstand Pl,143279.7074,0,,,,,,
279,418131.7953,418131.7953,0,0.00010416,9.48E-06,,279,YES,Green Square_Town Centre,105880.0612,0,,,,,,
280,62849.98267,62849.98267,0,3371.402158,4.61E+01,,280,YES,Hutchison Wk,102145.1345,0,,,,,,
281,140439.4526,140439.4526,0,1027.829607,3.14E+01,,281,YES,Zetland_Epsom Rd and Joynton Ave,106939.5425,0,,,,,,
282,48231.63153,48231.63153,0,1062.217232,1.12E+01,,282,YES,Link Rd,125553.8033,0,,,,,,
283,164759.8951,164759.8951,0,1100.8175,3.95E+01,,283,YES,Beaconsfield Industrial Area,175716.3453,0,,,,,,
284,170373.0402,170373.0402,0,1099.528193,4.08E+01,,284,YES,Southside Business Centre,172817.8292,0,,,,,,
285,106466.5851,106466.5851,0,711.1931635,1.65E+01,,285,YES,Rosebery_Stedman St and Spring St,146419.5028,0,,,,,,
286,39230.60469,39230.60469,0,2441.284112,2.09E+01,,286,YES,Rosebury_Dalmeny Ave and Kimberley Grove,161852.7758,0,,,,,,
287,76483.9238,76483.9238,0,948.8427096,1.58E+01,,287,YES,Rosebery_Hayes Rd and Dunning Ave,209569.7858,0,,,,,,
288,50830.04846,50830.04846,0,879.5960968,9.73E+00,,288,YES,Rosebery_Bannerman Cr and Asquith Ave,259611.9813,0,,,,,,
289,59251.54303,53395.36063,5856.1824,612.2937588,7.90E+00,,289,YES,Rosebery_Gardiners Rd Public School,204666.7525,27559.77053,,,,,,
290,44091.15162,44091.15162,0,1100.8175,1.06E+01,,290,YES,Rosebery Cathedral,308888.1567,0,,,,,,
291,463595.0517,463595.0517,0,299.9559998,3.03E+01,,291,YES,Green Square_North,59231.17347,0,,,,,,
292,281518.7987,281518.7987,0,440.2949646,2.70E+01,,292,YES,Green Square_South,63952.7798,0,,,,,,
300,25263.13872,25263.13872,0,2314.259039,1.27E+01,,300,YES,Enmore_Perry St and Cowper St,287447.357,0,,,,,,
301,20851.82179,20851.82179,0,1937.487865,8.80E+00,,301,YES,Wilkins Primary School,387928.8279,0,,,,,,
302,14496.32708,14496.32708,0,2710.028616,8.55E+00,,302,YES,Marrickville Park,360401.2072,0,,,,,,
303,16122.91254,16122.91254,0,1163.285346,4.08E+00,,303,YES,Marrickville Metro,339404.4901,0,,,,,,
304,21193.46857,21193.46857,0,3039.444658,1.40E+01,,304,YES,Marrickville High School,455644.5841,0,,,,,,
305,73922.60948,73922.60948,0,972.8453837,1.57E+01,,305,YES,Sydney Steel,804519.2275,0,,,,,,
306,20887.55254,20887.55254,0,1454.954356,6.62E+00,,306,YES,St Marouns College,266719.763,0,,,,,,
307,30888.99394,30888.99394,0,1460.411786,9.82E+00,,307,YES,Marrickville St Brigid Catholic Church,202922.4361,0,,,,,,
308,19264.17484,19264.17484,0,2252.709441,9.45E+00,,308,YES,Dulwich Hill_Ewart St and Osgood Ave,332045.9028,0,,,,,,
309,256002.701,256002.701,0,569.5424829,3.17E+01,,309,YES,Sydenham Station_West,446654.5152,0,,,,,,
310,29906.87364,29906.87364,0,1638.367218,1.07E+01,,310,YES,Marrickville Station_South,324160.1024,0,,,,,,
311,7270.880442,7270.880442,0,3660.466096,5.79E+00,,311,YES,Marrickvile Golf Club,628718.3331,0,,,,,,
312,14554.31749,14554.31749,0,1326.557155,4.20E+00,,312,YES,Marrickville_Hampden Av and Day St,272911.1003,0,,,,,,
313,11895.20034,11895.20034,0,843.3960704,2.18E+00,,313,YES,Tempe Station_West,369403.1288,0,,,,,,
314,30385.61311,30385.61311,0,1603.046017,1.06E+01,,314,YES,Marrickville Station_North,174219.3035,0,,,,,,
315,31507.61984,31507.61984,0,976.1984711,6.70E+00,,315,YES,Marrickville_McNeilly Park,149176.3433,0,,,,,,
316,104723.3136,104723.3136,0,2212.493286,5.04E+01,,316,YES,Stanmore_Northumberland Av and Great Western Hwy,298312.903,0,,,,,,
317,90548.71812,90548.71812,0,3747.431467,7.39E+01,,317,YES,Petersham Station_North,499329.4776,0,,,,,,
318,47831.80019,47831.80019,0,873.2912473,9.09E+00,,318,YES,Lewisham Station_North,234728.2467,0,,,,,,
319,218715.7907,218715.7907,0,2531.495244,1.21E+02,,319,YES,Stanmore Station_North,381332.5507,0,,,,,,
320,160509.5276,160509.5276,0,2761.25553,9.65E+01,,320,YES,Stanmore Station_South,403021.0013,0,,,,,,
321,65962.60533,65962.60533,0,3540.694784,5.09E+01,,321,YES,Petersham Station_South,542398.8759,0,,,,,,
322,89531.0666,89531.0666,0,1139.380745,2.22E+01,,322,YES,Newtown_Belmore St and London St,109466.8617,0,,,,,,
323,36114.40707,36114.40707,0,1543.49496,1.21E+01,,323,YES,Petersham_Wardell Rd and Morgan St,187703.8884,0,,,,,,
324,35578.62807,35578.62807,0,1560.230556,1.21E+01,,324,YES,Enmore_Wemyss St and Harrington St,171806.8979,0,,,,,,
325,59216.21395,59216.21395,0,1432.232182,1.85E+01,,325,YES,Newtown_Sydney Institute Design Centre,169282.3877,0,,,,,,
328,158034.2379,158034.2379,0,1166.549497,4.01E+01,,328,YES,St Peters Station_South,244535.4999,0,,,,,,
329,52240.83568,52240.83568,0,2122.310797,2.41E+01,,329,YES,St Peters_Greenway and Banks Estate,464058.7697,0,,,,,,
330,38419.66621,38419.66621,0,36.85161292,3.08E-01,,330,YES,Burrows Industrial Estate,465036.4984,0,,,,,,
331,294206.0408,294206.0408,0,2544.359715,1.63E+02,,331,YES,Sydenham Station_East,509351.8915,0,,,,,,
332,27103.11587,27103.11587,0,4.747803802,2.80E-02,,332,YES,Cooks River Rail Freight Terminal,552961.424,0,,,,,,
333,63427.68091,63427.68091,0,1652.965387,2.28E+01,,333,YES,Tempe Station_East,415004.7301,0,,,,,,
334,1324.564465,1324.564465,0,751.2151891,2.17E-01,,334,YES,Salvation Army Tempe,1196198.998,0,,,,,,
400,9822.437832,9822.437832,0,0.001344959,2.88E-06,,400,YES,Orica Australia,1386676.054,0,,,,,,
401,11972.64092,11972.64092,0,188.1542217,4.90E-01,,401,YES,Discovery Cove Industrial Park,1173102.382,0,,,,,,
402,12743.61847,12743.61847,0,0.001344959,3.73E-06,,402,YES,Caltex Sydney Terminal,802674.7517,0,,,,,,
405,14869.95719,14869.95719,0,2458.01511,7.96E+00,,405,YES,Sir Joseph Banks Corporate Park,655251.3762,0,,,,,,
406,18489.89656,18489.89656,0,2875.215287,1.16E+01,,406,YES,Botany William St,409999.8861,0,,,,,,
407,15947.49975,15947.49975,0,766.0710867,2.66E+00,,407,YES,Port Air Industrial Estate,637552.1796,0,,,,,,
408,30654.99284,30654.99284,0,5026.932709,3.36E+01,,408,YES,Botany Industrial Area,1721738.659,0,,,,,,
409,63416.6478,60449.3925,2967.2553,0.000103298,1.43E-06,,409,YES,Mascot_Ricketty St,454663.3194,27401.23388,,,,,,
410,136848.5128,109104.8062,27743.7066,13.20672863,3.94E-01,,410,YES,Mascot_Qantas HO,305741.9948,95453.73428,,,,,,
411,469951.1632,421255.3222,48695.841,6396.306085,6.54E+02,,411,YES,Mascot Station,298564.4474,42374.22701,,,,,,
412,63091.42451,63091.42451,0,2923.389117,4.02E+01,,412,YES,Rosebery_Gardeners Rd and Sutherland St,460963.4191,0,,,,,,
413,24383.03526,24383.03526,0,3968.416976,2.11E+01,,413,YES,Eastlakes Shopping Centre,383147.3869,0,,,,,,
414,63715.9144,63715.9144,0,2752.859835,3.82E+01,,414,YES,Mascot_Public School,583161.6833,0,,,,,,
415,18086.19138,18086.19138,0,2832.582041,1.12E+01,,415,YES,Eastlakes Public School,327414.4187,0,,,,,,
416,37056.13105,37056.13105,0,2871.996293,2.32E+01,,416,YES,J J Cahill Memorial High School,466210.4389,0,,,,,,
417,10342.41337,10342.41337,0,2999.378897,6.75E+00,,417,YES,The Lakes Golf Course,2675453.354,0,,,,,,
418,95298.26515,89858.50416,5439.76099,846.863926,1.76E+01,,418,YES,Mascot_Carinya Ave,199624.3713,14837.18195,,,,,,
420,55216.70014,44315.05529,10901.64485,1247.982619,1.50E+01,,420,YES,Marist College High School,487078.3631,147114.947,,,,,,
421,14957.6157,14957.6157,0,1425.943213,4.64E+00,,421,YES,Bonnie Doon Golf Club,939991.7412,0,,,,,,
422,15834.49255,15834.49255,0,2537.678521,8.75E+00,,422,YES,Pagewood_Wentworth Av and Page St,604707.9645,0,,,,,,
423,13591.73974,13591.73974,0,8.76E-05,2.59E-07,,423,YES,Eastgardens Shopping Centre,112150.7521,0,,,,,,
424,14954.6988,14954.6988,0,3075.033931,1.00E+01,,424,YES,South Point Shopping Centre,512005.4073,0,,,,,,
425,30056.11961,14279.8513,15776.26831,3570.361542,2.34E+01,,425,YES,Matraville Public School,269583.886,365672.041,,,,,,
426,15190.8697,15190.8697,0,8.76E-05,2.90E-07,,426,YES,Pagewood Green,188026.4653,0,,,,,,
428,9693.814308,9693.814308,0,1.942623951,4.10E-03,,428,YES,Port Botany Business Park_West,347360.4434,0,,,,,,
429,8396.657101,8396.657101,0,1.942623951,3.55E-03,,429,YES,Military Rd,1273071.436,0,,,,,,
430,4668.531469,4668.531469,0,1.942623951,1.97E-03,,430,YES,Port Botany_Southern Container Terminal,1178896.194,0,,,,,,
433,113714.2394,109995.3022,3718.9372,28.34772823,7.02E-01,,433,YES,Sydney Domestic Airport,3301122.999,137032.5191,,,,,,
434,22853.95664,22853.95664,0,27.43322096,1.37E-01,,434,YES,Sydney International Airport,2217937.161,0,,,,,,
435,3402.145302,3402.145302,0,8.43E-05,6.24E-08,,435,YES,Sydney Airport_Runway,3375902.154,0,,,,,,
500,71573.26179,64866.16198,6707.09981,2118.3223,3.30E+01,,500,YES,Yeshiva Girls High,138326.9948,17560.65605,,,,,,
501,30413.22029,30413.22029,0,4160.293619,2.75E+01,,501,YES,Bondi,287445.8034,0,,,,,,
502,42190.73388,36334.55147,5856.18241,2877.416349,2.64E+01,,502,YES,Bondi_Watson St and Grove St,289010.7886,57190.78728,,,,,,
503,26050.3985,26050.3985,0,3113.476976,1.77E+01,,503,YES,Tamarama Beach,410357.25,0,,,,,,
504,31557.73188,25701.54947,5856.18241,3641.912196,2.50E+01,,504,YES,Bronte Beach,630732.8639,176448.5026,,,,,,
505,36203.10831,31763.55606,4439.55225,3747.57856,2.95E+01,,505,YES,Bronte,736183.5766,126332.0101,,,,,,
508,18431.46105,18431.46105,0,4127.419959,1.66E+01,,508,YES,North Bondi,474658.8068,0,,,,,,
509,18845.24937,18845.24937,0,3044.183114,1.25E+01,,509,YES,Bondi Golf Club,446994.3214,0,,,,,,
510,18570.2611,18570.2611,0,4870.6753,1.97E+01,,510,YES,North Bondi_Brighton Bvd and Wairoa Av,449851.2823,0,,,,,,
511,28429.00048,27598.16689,830.83359,4065.658178,2.52E+01,,511,YES,Bondi Beach_Wellington St and O'Brien St,369154.3165,13644.54282,,,,,,
512,24975.75513,24975.75513,0,2532.908966,1.38E+01,,512,YES,Bondi Beach_Roscoe St and O'Brien St,158848.8526,0,,,,,,
513,22105.32417,22105.32417,0,2011.097504,9.68E+00,,513,YES,Bondi Beach,381822.5123,0,,,,,,
514,23988.75682,23988.75682,0,2119.056979,1.11E+01,,514,YES,Bondi Beach_Lamrock Ave and Consett Ave,174774.0685,0,,,,,,
517,569380.6359,505109.7609,64270.875,789.276579,9.78E+01,,517,YES,Bondi Junction Station,70930.92335,11081.05965,,,,,,
518,322708.4787,305243.808,17464.6707,1007.119856,7.08E+01,,518,YES,Bondi Junction CBD,131667.2749,9249.294622,,,,,,
519,171870.0131,168017.5343,3852.4788,2080.351257,7.79E+01,,519,YES,Bondi_Paul St and Kenilworth St,178178.0834,5015.995766,,,,,,
520,228487.9383,215741.1554,12746.7829,2383.700569,1.19E+02,,520,YES,Bondi Junction_Ruthven St and Gowrie St,270139.7369,19596.26434,,,,,,
521,154734.602,110364.0265,44370.5755,2291.915717,7.72E+01,,521,YES,Waverley Park,311784.3595,153900.1623,,,,,,
522,327663.5131,47779.04943,279884.4637,1967.840995,1.40E+02,,522,YES,War Memorial Hospital,279092.8875,2007276.883,,,,,,
523,149269.1676,56643.79594,92625.37166,3279.019744,1.07E+02,,523,YES,Queens Park,852690.6718,1711931.384,,,,,,
524,80103.52325,34616.19043,45487.33282,2702.023151,4.71E+01,,524,YES,Waverley,310109.1631,500314.4286,,,,,,
525,415589.7403,396580.5697,19009.1706,1559.752131,1.41E+02,,525,YES,Bondi Junction_Waverley Library,114421.7799,6733.760457,,,,,,
527,16785.71521,16785.71521,0,2.87702556,1.05E-02,,527,YES,Centennial Park,1975068.04,0,,,,,,
530,14753.63547,14753.63547,0,1538.118538,4.94E+00,,530,YES,Darling Point Ferry Wharf,241004.7222,0,,,,,,
531,121627.5782,120796.7447,830.8335,2010.809879,5.33E+01,,531,YES,Darling Point,250751.4191,2117.480384,,,,,,
532,33297.34064,33297.34064,0,2330.754603,1.69E+01,,532,YES,Shillings Beach Point Piper,610371.3058,0,,,,,,
533,18253.93781,18253.93781,0,2165.268005,8.61E+00,,533,YES,The Scots College,369763.7288,0,,,,,,
534,355233.8201,343835.8083,11398.0118,1511.870197,1.17E+02,,534,YES,Ascham Girls School_West,245114.4033,9976.174981,,,,,,
535,95073.98242,94243.14884,830.83358,868.6523493,1.80E+01,,535,YES,Double Bay Ferry Wharf,146327.7021,1583.828061,,,,,,
536,207332.5433,200645.5273,6687.016,492.0863265,2.22E+01,,536,YES,Double Bay Plaza,101894.0028,4169.353615,,,,,,
537,457472.4498,444844.6376,12627.8122,1091.697457,1.09E+02,,537,YES,Ascham Girls School_East,106703.7298,3718.917833,,,,,,
538,15733.54769,15733.54769,0,1767.558827,6.06E+00,,538,YES,Bellevue Hill,466235.2278,0,,,,,,
539,529480.5511,503027.8145,26452.7366,1566.52546,1.81E+02,,539,YES,Edgecliff Station,158550.2937,10236.7686,,,,,,
540,10752.94736,10752.94736,0,2089.486246,4.89E+00,,540,YES,Bellevue Hill_Drumalbyn Rd and Beresford Rd,499799.2363,0,,,,,,
541,300152.1522,288456.4343,11695.7179,1364.232267,8.92E+01,,541,YES,Edgecliff_Manning Rd and Court Rd,183763.255,9147.924179,,,,,,
542,31867.56312,31867.56312,0,1431.665336,9.93E+00,,542,YES,Bellevue Hill_Carlotta Rd,303154.6217,0,,,,,,
543,24679.21497,24679.21497,0,1124.40323,6.04E+00,,543,YES,Bellevue Hill South,248536.1589,0,,,,,,
544,24217.01169,24217.01169,0,1299.806394,6.85E+00,,544,YES,Bellevue Hill_Suttie Rd and Ranfurley Rd,351842.6058,0,,,,,,
545,42147.40988,36291.22748,5856.1824,3892.064883,3.57E+01,,545,YES,Bellevue Park,420914.7799,83391.99062,,,,,,
548,6632.596415,6632.596415,0,3087.921967,4.46E+00,,548,YES,Diamond Bay,406087.3661,0,,,,,,
549,6319.232767,6319.232767,0,3260.416726,4.49E+00,,549,YES,Dover Heights_Portland St and Lancaster Rd,571988.2232,0,,,,,,
550,19062.92717,19062.92717,0,3392.433596,1.41E+01,,550,YES,Dover Heights High School,361923.9952,0,,,,,,
551,8137.571854,8137.571854,0,1781.22771,3.16E+00,,551,YES,Dover Heights,526869.6899,0,,,,,,
554,179265.9509,178435.1173,830.8336,163.8517859,6.40E+00,,554,YES,White City,110978.1811,634.4370707,,,,,,
555,297712.7162,297712.7162,0,1897.676492,1.23E+02,,555,YES,The Scottish Hospital,170257.5938,0,,,,,,
