source_path,package_path,decision,role,rationale,source_bytes
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 3/Bradfield Vaucluse LVA.xlsm,data/results_and_gis/Bradfield Proposal/Stage 3/Bradfield Vaucluse LVA.xlsm,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",461166
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/Stage 3/TravelZone_Uplift.csv,data/results_and_gis/Bradfield Proposal/Stage 3/TravelZone_Uplift.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",308426
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Bradfield Proposal/TravelZone_Uplift.csv,data/results_and_gis/Bradfield Proposal/TravelZone_Uplift.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",310690
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/30 mins.csv,data/results_and_gis/Combination Proposal/30 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",277718
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/45 mins combination.csv,data/results_and_gis/Combination Proposal/45 mins combination.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",139161
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/60 mins combination.csv,data/results_and_gis/Combination Proposal/60 mins combination.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",155794
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/Accessibility Map Combination.qgz,data/results_and_gis/Combination Proposal/Accessibility Map Combination.qgz,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",272322
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/Combination LVA v2.csv,data/results_and_gis/Combination Proposal/Combination LVA v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",264485
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/Combination LVA.xlsm,data/results_and_gis/Combination Proposal/Combination LVA.xlsm,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",404341
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/Combination.qpt,data/results_and_gis/Combination Proposal/Combination.qpt,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",95843
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/Metro_30mins/Combination Metro LVA v2.csv,data/results_and_gis/Combination Proposal/Metro_30mins/Combination Metro LVA v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",294995
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/Metro_30mins/Combination Metro LVA.xlsm,data/results_and_gis/Combination Proposal/Metro_30mins/Combination Metro LVA.xlsm,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",486343
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/Metro_30mins/TravelZone_Uplift.csv,data/results_and_gis/Combination Proposal/Metro_30mins/TravelZone_Uplift.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",339434
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/Metro_30mins/metro_com_30.csv,data/results_and_gis/Combination Proposal/Metro_30mins/metro_com_30.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",159459
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/Metro_30mins/metro_com_45.csv,data/results_and_gis/Combination Proposal/Metro_30mins/metro_com_45.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",163179
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/Metro_30mins/metro_com_60.csv,data/results_and_gis/Combination Proposal/Metro_30mins/metro_com_60.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",165090
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/V2/Combination v2 LVA v2.csv,data/results_and_gis/Combination Proposal/V2/Combination v2 LVA v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",297285
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/V2/Mills v2 30 Mins.csv,data/results_and_gis/Combination Proposal/V2/Mills v2 30 Mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",154598
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/V2/Mills v2 45 Mins.csv,data/results_and_gis/Combination Proposal/V2/Mills v2 45 Mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",154577
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/V2/Mills v2 60 Mins.csv,data/results_and_gis/Combination Proposal/V2/Mills v2 60 Mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",158172
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Combination Proposal/V2/TravelZone_Uplift.csv,data/results_and_gis/Combination Proposal/V2/TravelZone_Uplift.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",336766
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Accessibility Map Lightrails.qgz,data/results_and_gis/Lightrail/Accessibility Map Lightrails.qgz,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",294309
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Extensive/Extensive 30 mins.csv,data/results_and_gis/Lightrail/Extensive/Extensive 30 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",154469
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Extensive/Extensive 45 Mins.csv,data/results_and_gis/Lightrail/Extensive/Extensive 45 Mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",156408
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Extensive/Extensive 60 mins.csv,data/results_and_gis/Lightrail/Extensive/Extensive 60 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",158321
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Extensive/Extensive LVA v2.csv,data/results_and_gis/Lightrail/Extensive/Extensive LVA v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",298648
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Extensive/Extensive LVA.xlsm,data/results_and_gis/Lightrail/Extensive/Extensive LVA.xlsm,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",484706
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Extensive/TravelZone_Uplift.csv,data/results_and_gis/Lightrail/Extensive/TravelZone_Uplift.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",333281
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/LVA 2001 Template.qpt,data/results_and_gis/Lightrail/LVA 2001 Template.qpt,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",62086
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Light rail extension_v2 60 mins.csv,data/results_and_gis/Lightrail/Light rail extension_v2 60 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",144803
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Light rail extensionv2 30 mins.csv,data/results_and_gis/Lightrail/Light rail extensionv2 30 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",142448
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/LightRail Extension LVA v2.csv,data/results_and_gis/Lightrail/LightRail Extension LVA v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",243167
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/LightRail Extension LVA.xlsm,data/results_and_gis/Lightrail/LightRail Extension LVA.xlsm,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",345486
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Lightrail + Oxford St.qpt,data/results_and_gis/Lightrail/Lightrail + Oxford St.qpt,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",75756
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Lightrail.qpt,data/results_and_gis/Lightrail/Lightrail.qpt,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",70127
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Oxford Street/Oxford Street 30 mins.csv,data/results_and_gis/Lightrail/Oxford Street/Oxford Street 30 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",204822
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Oxford Street/Oxford Street 45 mins.csv,data/results_and_gis/Lightrail/Oxford Street/Oxford Street 45 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",208804
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Oxford Street/Oxford Street 60 mins.csv,data/results_and_gis/Lightrail/Oxford Street/Oxford Street 60 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",211033
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Oxford Street/Oxford Street LVA v2.csv,data/results_and_gis/Lightrail/Oxford Street/Oxford Street LVA v2.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",295009
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Oxford Street/Oxford Street LVA.xlsm,data/results_and_gis/Lightrail/Oxford Street/Oxford Street LVA.xlsm,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",480555
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/Oxford Street/TravelZone_Uplift.csv,data/results_and_gis/Lightrail/Oxford Street/TravelZone_Uplift.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",339491
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/TravelZone_Uplift.csv,data/results_and_gis/Lightrail/TravelZone_Uplift.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",105262
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/V1/Light rail extension 60 mins.csv,data/results_and_gis/Lightrail/V1/Light rail extension 60 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",108976
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/V1/light rail extension 30 mins.csv,data/results_and_gis/Lightrail/V1/light rail extension 30 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",99342
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/V1/light rail extension 45 mins.csv,data/results_and_gis/Lightrail/V1/light rail extension 45 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",103432
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/light rail extension_v2 45 mins.csv,data/results_and_gis/Lightrail/light rail extension_v2 45 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",143752
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/Lightrail/lightrail extensive.qpt,data/results_and_gis/Lightrail/lightrail extensive.qpt,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",76379
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/TEST UPLIFT.xlsx,data/results_and_gis/TEST UPLIFT.xlsx,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",271313
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/access ranking.xlsx,data/results_and_gis/access ranking.xlsx,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",36510
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/access rankingv2.xlsx,data/results_and_gis/access rankingv2.xlsx,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",66294
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Results and GIS Files/temp 60 mins.csv,data/results_and_gis/temp 60 mins.csv,included,result_or_gis_file,"Compact result, workbook, GeoPackage, QGIS project, or QGIS template file from the thesis-derived paper workflow.",165156
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/1974_v2.zip,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,303916163
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/2001_v2.zip,data/scenario_gtfs_no_shapes/2001_v2_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,303906816
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/2056_stage1_v2.zip,data/scenario_gtfs_no_shapes/2056_stage1_v2_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,303900061
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/2056_stage1and2_v2.zip,data/scenario_gtfs_no_shapes/2056_stage1and2_v2_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,303902306
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/2056_v2_stage1.zip,data/scenario_gtfs_no_shapes/2056_v2_stage1_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,303899933
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/2056_v2_stage1and2.zip,data/scenario_gtfs_no_shapes/2056_v2_stage1and2_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,303902201
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/Layers.zip,data/scenario_gtfs_no_shapes/Layers_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,18896
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/Mills_v2.zip,data/scenario_gtfs_no_shapes/Mills_v2_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,303924421
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/Mills_v3.zip,data/scenario_gtfs_no_shapes/Mills_v3_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,303921270
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/Mills_v4.zip,data/scenario_gtfs_no_shapes/Mills_v4_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,303924368
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/Millsv2.zip,data/scenario_gtfs_no_shapes/Millsv2_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,303928301
/Users/dlev2617/Documents/U Sydney Academics/Theses - Honours and Masters/Undergraduate-Masters Theses 2024/Stuart Mills Eastern Suburbs Rail Thesis/Thesis Data Stuart Mills/Raw Code/alt_metro_coogee.zip,data/scenario_gtfs_no_shapes/alt_metro_coogee_no_shapes.zip,included_transformed_no_shapes,scenario_gtfs,Original GTFS zip is over GitHub's normal file limit due to shapes.txt; a no-shapes variant keeps schedule/stops/routes/trips under 100 MB.,303906544
