num_opportunities,Base 30 Mins,Base 45 Mins,Base 60 Mins,ERP_2016,TZ16_CODE,,TZ16_NAME,Tz16_Area,SA2_Name16
211,573895.9503,1053177.377,1468726.554,880.1982681,211,YES,Redfern_Wells St and Renwick St,48427.51673,Redfern - Chippendale
212,450404.786,928431.3596,1362611.677,2241.42511,212,YES,Redfern Mail Exchange Redfern,183141.6782,Redfern - Chippendale
213,421201.8302,866398.3033,1281586.537,732.4879464,213,YES,Redfern,84579.03101,Redfern - Chippendale
214,263222.0435,798583.8383,1180350.307,1761.467124,214,YES,Surry Hills Shopping Village,198242.5414,Redfern - Chippendale
215,685872.3126,1140160.429,1571641.069,1537.885857,215,YES,Redfern Station,125999.118,Redfern - Chippendale
216,395633.1338,891529.7511,1345783.667,178.2657128,216,YES,Everleigh,142960.5037,Redfern - Chippendale
217,517120.9486,1016032.284,1427141.686,422.0436021,217,YES,Redfern_Wyndham St and Boundary St,51585.44232,Redfern - Chippendale
218,432414.2607,912218.9236,1348244.6,1438.397717,218,YES,Rachel Forster Hospital,100300.5217,Redfern - Chippendale
219,433588.0272,887833.2277,1309968.944,1533.723374,219,YES,Redfern Oval,145169.5759,Redfern - Chippendale
220,324633.5448,806126.6872,1198479.853,880.3732715,220,YES,Redfern_Baptist St and Zamia St,91638.84331,Redfern - Chippendale
221,143340.4475,721273.9635,1045809.287,1456.997777,221,YES,Redfern_Charles Moore Ave,58148.03661,Redfern - Chippendale
222,433501.2743,913641.9456,1351069.397,0.000106658,222,YES,Australian Technology Park,99706.28376,Redfern - Chippendale
223,58253.43987,679660.281,1153734.228,524.8379544,223,YES,Explorer St and Aurora Place,42544.25711,Redfern - Chippendale
224,503984.7983,1004836.806,1432453.695,0.000106658,224,YES,Australian Technology Park North,103762.0781,Redfern - Chippendale
225,78841.58559,711902.1268,1146856.064,0.000106658,225,YES,Macdonaldtown Station,137200.347,Redfern - Chippendale
226,90553.53979,541348.4763,935771.4235,1780.474452,226,YES,Blackwattle Bay Park_Glebe,160810.3551,Glebe - Forest Lodge
227,208498.3518,642340.6742,1052352.613,3008.323102,227,YES,Harold Park_Jubilee Park_Glebe,399240.7367,Glebe - Forest Lodge
228,218467.3252,658704.7339,1069946.934,2692.316866,228,YES,Wentworth Park,490216.2372,Glebe - Forest Lodge
229,164668.5663,611497.5891,1032709.114,3334.655024,229,YES,Glebe_Wigram Rd and Glebe Point Rd,315047.7143,Glebe - Forest Lodge
230,75715.34645,561528.5035,915157.1783,3590.056708,230,YES,Forest Lodge Public School,264510.4221,Glebe - Forest Lodge
231,161914.2738,699212.4504,1036218.785,2661.349366,231,YES,Forest Lodge_Arundel St and Short St,173239.0197,Glebe - Forest Lodge
232,237218.9607,714453.2978,1051640.025,1745.419444,232,YES,Glebe_Mitchell St and Westmoreland St,232952.1495,Glebe - Forest Lodge
233,210765.9815,712997.0543,1090560.193,2017.405038,233,YES,Broadway Shopping Centre_Glebe_Glebe St and Cowper St,261480.1452,Glebe - Forest Lodge
236,140646.4762,686204.7391,1027487.201,1422.957496,236,YES,University of Sydney_Main Camperdown Campus,676764.9732,Newtown - Camperdown - Darlington
237,86075.25801,585019.6773,972521.3793,1643.675357,237,YES,Camperdown Park,218120.3003,Newtown - Camperdown - Darlington
238,95617.40411,627293.0698,990812.9277,342.8875586,238,YES,Royal Prince Alfred Hospital,121114.5713,Newtown - Camperdown - Darlington
239,334482.4059,844420.6,1282980.971,625.9179253,239,YES,Darlington,164191.115,Newtown - Camperdown - Darlington
240,549104.1461,1031867.723,1438010.067,1301.419214,240,YES,Darlington_Edward St and Vine St,101330.1651,Newtown - Camperdown - Darlington
241,99051.17357,656601.3791,1112541.929,1628.008541,241,YES,Camperdown_Australia St and Hopgate St,154119.9173,Newtown - Camperdown - Darlington
242,192899.9613,754482.2101,1168448.059,2617.974598,242,YES,Royal Prince Alfred Medical Centre,182355.6101,Newtown - Camperdown - Darlington
243,213602.5096,768350.1118,1214351.255,1173.830968,243,YES,Darlington_Golden Grove St and Abercrombie St,106463.6361,Newtown - Camperdown - Darlington
244,545795.6509,1026367.024,1435883.805,553.0395378,244,YES,Australia Council For The Arts Darlington,47056.82315,Newtown - Camperdown - Darlington
245,307154.0562,814966.1787,1247363.505,2212.322931,245,YES,Newtown St Stephens Cemetery,303163.5798,Newtown - Camperdown - Darlington
246,258574.8255,816831.1227,1226550.5,1917.14988,246,YES,Macdonaldtown Station_North,150254.7218,Newtown - Camperdown - Darlington
247,321713.114,821737.2539,1264659.644,1191.479637,247,YES,Newtown Station_North,126811.3135,Newtown - Camperdown - Darlington
248,360390.4322,846876.5175,1289923.853,1636.834087,248,YES,Newtown_Rawson St and Reiby St,164566.961,Newtown - Camperdown - Darlington
249,364607.7169,863023.2048,1295520.952,1571.425648,249,YES,Newtown Station_South,196527.5795,Newtown - Camperdown - Darlington
250,126703.4738,741702.5745,1176518.062,1418.779207,250,YES,Newtown_Kent St and College St,112151.9275,Newtown - Camperdown - Darlington
251,73531.84092,720384.8038,1139335.846,3283.828509,251,YES,St Peters Station_North,327894.76,Newtown - Camperdown - Darlington
252,110316.3572,626661.264,976513.2498,1812.468904,252,YES,Rydges Camperdown,122246.0573,Newtown - Camperdown - Darlington
253,57746.27346,678978.6476,1098176.026,2197.184302,253,YES,Erskineville South,81151.13159,Erskineville - Alexandria
254,452590.2474,900877.5377,1333610.226,755.8512121,254,YES,Macdonaldtown Station_South,83338.53876,Erskineville - Alexandria
255,322396.6794,840665.8768,1283212.915,1102.50463,255,YES,Erskineville Station_West,98362.93558,Erskineville - Alexandria
256,191964.511,793542.7797,1223839.54,1326.111275,256,YES,Erskineville Station_East,214555.2394,Erskineville - Alexandria
257,93446.28139,745329.0397,1161602.848,1462.122678,257,YES,Alexandria,153909.5515,Erskineville - Alexandria
258,204693.901,806926.6096,1234967.751,2632.802691,258,YES,Cleveland Street High School,333521.5192,Erskineville - Alexandria
259,90204.0012,751085.2065,1171257.803,1728.913998,259,YES,Erskineville_Rochford St and Macdonald St,142567.7336,Erskineville - Alexandria
260,79086.84443,719881.798,1139219.732,1491.125109,260,YES,Erskineville,192649.8995,Erskineville - Alexandria
261,61089.34445,658031.5517,1058755.425,2561.214821,261,YES,Alexandria_Lawrence St and Maddox St,232287.6427,Erskineville - Alexandria
262,94947.28603,720876.8061,1092001.707,1202.100878,262,YES,Alexandria_Mandible St and Wyndham St,306073.327,Erskineville - Alexandria
263,54043.05679,631301.7089,1005716.439,9.96E-05,263,YES,Sydney Park Business Centre,274743.5815,Erskineville - Alexandria
264,337505.4331,825189.862,1245265.625,9.96E-05,264,YES,Beaconsfield Industrial Area_Green Square Station,223836.1891,Erskineville - Alexandria
265,47060.56599,596238.7338,1027556.211,30.00261394,265,YES,CSR Concrete Plant,730290.7063,Erskineville - Alexandria
266,76903.59664,563705.1588,982278.1826,9.96E-05,266,YES,Alexandria Industrial Area,805396.8812,Erskineville - Alexandria
267,43515.82652,559051.3669,921284.1338,780.0654966,267,YES,Alexandria_Eastern Suburbs Mail Centre,439773.8784,Erskineville - Alexandria
268,207485.7146,778677.2835,1186794.774,1428.763101,268,YES,Waterloo_John St and Botany Rd,107346.6796,Waterloo - Beaconsfield
270,371603.5165,892077.0812,1317647.276,2268.788629,270,YES,Waterloo,130306.7686,Waterloo - Beaconsfield
271,386853.9118,846914.1248,1246408.323,1856.692116,271,YES,Waterloo Park,191812.974,Waterloo - Beaconsfield
272,146451.0923,717909.4253,1086133.56,686.927444,272,YES,Waterloo_Young St and Danks St,141414.0065,Waterloo - Beaconsfield
273,155405.3193,712261.5601,1046974.578,4770.646254,273,YES,Waterloo_Crown Square Shopping Plaza,128222.6297,Waterloo - Beaconsfield
274,327176.9363,836929.5922,1235154.688,1222.797266,274,YES,Waterloo_Elizabeth St and Allen St,151506.5397,Waterloo - Beaconsfield
275,241638.8063,790678.6186,1165050.361,674.8881531,275,YES,Waterloo_Elizabeth St and Powell St,86600.00796,Waterloo - Beaconsfield
276,89936.18254,666701.7247,1019031.751,2632.172885,276,YES,Hpm Industries,194544.9366,Waterloo - Beaconsfield
277,264170.8058,801619.9024,1179817.055,1461.757628,277,YES,Green Square_Merton St and Tilford St,96489.69622,Waterloo - Beaconsfield
278,77731.7034,658944.2091,1000907.385,3054.493426,278,YES,Grandstand Pl,143279.7074,Waterloo - Beaconsfield
279,418131.7953,861999.4817,1285190.337,0.00010416,279,YES,Green Square_Town Centre,105880.0612,Waterloo - Beaconsfield
280,62849.98267,612531.9185,977324.7474,3371.402158,280,YES,Hutchison Wk,102145.1345,Waterloo - Beaconsfield
281,140439.4526,732244.7344,1079465.457,1027.829607,281,YES,Zetland_Epsom Rd and Joynton Ave,106939.5425,Waterloo - Beaconsfield
282,48231.63153,582344.1257,946735.5853,1062.217232,282,YES,Link Rd,125553.8033,Waterloo - Beaconsfield
283,164759.8951,745106.8474,1106901.713,1100.8175,283,YES,Beaconsfield Industrial Area,175716.3453,Waterloo - Beaconsfield
284,170373.0402,736646.9522,1091090.842,1099.528193,284,YES,Southside Business Centre,172817.8292,Waterloo - Beaconsfield
285,106466.5851,685853.3628,1056841.731,711.1931635,285,YES,Rosebery_Stedman St and Spring St,146419.5028,Waterloo - Beaconsfield
286,39230.60469,522856.0922,913939.8112,2441.284112,286,YES,Rosebury_Dalmeny Ave and Kimberley Grove,161852.7758,Waterloo - Beaconsfield
287,76483.9238,641568.7532,1007924.905,948.8427096,287,YES,Rosebery_Hayes Rd and Dunning Ave,209569.7858,Waterloo - Beaconsfield
288,50830.04846,540806.3478,921142.3715,879.5960968,288,YES,Rosebery_Bannerman Cr and Asquith Ave,259611.9813,Waterloo - Beaconsfield
289,53395.36063,512250.7009,917126.4277,612.2937588,289,YES,Rosebery_Gardiners Rd Public School,204666.7525,Waterloo - Beaconsfield
290,44091.15162,417972.8476,873996.9246,1100.8175,290,YES,Rosebery Cathedral,308888.1567,Waterloo - Beaconsfield
291,463595.0517,879699.4991,1297894.122,299.9559998,291,YES,Green Square_North,59231.17347,Waterloo - Beaconsfield
292,281518.7987,812657.8774,1186722.081,440.2949646,292,YES,Green Square_South,63952.7798,Waterloo - Beaconsfield
300,25263.13872,389028.5244,916684.573,2314.259039,300,YES,Enmore_Perry St and Cowper St,287447.357,Marrickville
301,20851.82179,218796.4788,848887.5223,1937.487865,301,YES,Wilkins Primary School,387928.8279,Marrickville
302,14496.32708,193203.0752,853545.0795,2710.028616,302,YES,Marrickville Park,360401.2072,Marrickville
303,16122.91254,451695.0152,925275.9512,1163.285346,303,YES,Marrickville Metro,339404.4901,Marrickville
304,21193.46857,510887.7776,986264.5687,3039.444658,304,YES,Marrickville High School,455644.5841,Marrickville
305,73922.60948,706445.82,1117832.651,972.8453837,305,YES,Sydney Steel,804519.2275,Marrickville
306,20887.55254,419269.6586,950534.9268,1454.954356,306,YES,St Marouns College,266719.763,Marrickville
307,30888.99394,664353.3186,1100476.436,1460.411786,307,YES,Marrickville St Brigid Catholic Church,202922.4361,Marrickville
308,19264.17484,575756.9428,1033714.444,2252.709441,308,YES,Dulwich Hill_Ewart St and Osgood Ave,332045.9028,Marrickville
309,256002.701,851979.9912,1271252.421,569.5424829,309,YES,Sydenham Station_West,446654.5152,Marrickville
310,29906.87364,672761.1107,1113076.876,1638.367218,310,YES,Marrickville Station_South,324160.1024,Marrickville
311,7270.880442,141792.0865,851640.4564,3660.466096,311,YES,Marrickvile Golf Club,628718.3331,Marrickville
312,14554.31749,401609.947,949336.6622,1326.557155,312,YES,Marrickville_Hampden Av and Day St,272911.1003,Marrickville
313,11895.20034,625074.6776,1058851.733,843.3960704,313,YES,Tempe Station_West,369403.1288,Marrickville
314,30385.61311,648322.3453,1093958.384,1603.046017,314,YES,Marrickville Station_North,174219.3035,Marrickville
315,31507.61984,652457.196,1098388.124,976.1984711,315,YES,Marrickville_McNeilly Park,149176.3433,Marrickville
316,104723.3136,638829.3262,1055416.792,2212.493286,316,YES,Stanmore_Northumberland Av and Great Western Hwy,298312.903,Petersham - Stanmore
317,90548.71812,700121.3427,1137407.82,3747.431467,317,YES,Petersham Station_North,499329.4776,Petersham - Stanmore
318,47831.80019,651364.1966,1101730.494,873.2912473,318,YES,Lewisham Station_North,234728.2467,Petersham - Stanmore
319,218715.7907,774388.0753,1217356.359,2531.495244,319,YES,Stanmore Station_North,381332.5507,Petersham - Stanmore
320,160509.5276,746860.3444,1199762.168,2761.25553,320,YES,Stanmore Station_South,403021.0013,Petersham - Stanmore
321,65962.60533,678172.2002,1140666.629,3540.694784,321,YES,Petersham Station_South,542398.8759,Petersham - Stanmore
322,89531.0666,650238.2774,1114853.929,1139.380745,322,YES,Newtown_Belmore St and London St,109466.8617,Petersham - Stanmore
323,36114.40707,527641.5798,1051381.926,1543.49496,323,YES,Petersham_Wardell Rd and Morgan St,187703.8884,Petersham - Stanmore
324,35578.62807,545807.5821,992170.5754,1560.230556,324,YES,Enmore_Wemyss St and Harrington St,171806.8979,Petersham - Stanmore
325,59216.21395,606327.8426,1060292.919,1432.232182,325,YES,Newtown_Sydney Institute Design Centre,169282.3877,Petersham - Stanmore
328,158034.2379,772951.0233,1195380.658,1166.549497,328,YES,St Peters Station_South,244535.4999,Sydenham - Tempe - St Peters
329,52240.83568,685231.9458,1095789.554,2122.310797,329,YES,St Peters_Greenway and Banks Estate,464058.7697,Sydenham - Tempe - St Peters
330,38419.66621,356125.4005,899794.3039,36.85161292,330,YES,Burrows Industrial Estate,465036.4984,Sydenham - Tempe - St Peters
331,294206.0408,865429.8265,1287726.516,2544.359715,331,YES,Sydenham Station_East,509351.8915,Sydenham - Tempe - St Peters
332,27103.11587,287351.7504,874731.1216,4.747803802,332,YES,Cooks River Rail Freight Terminal,552961.424,Sydenham - Tempe - St Peters
333,63427.68091,758637.5411,1175916.691,1652.965387,333,YES,Tempe Station_East,415004.7301,Sydenham - Tempe - St Peters
334,1324.564465,4382.132961,89766.0082,751.2151891,334,YES,Salvation Army Tempe,1196198.998,Sydenham - Tempe - St Peters
400,9822.437832,22073.35267,102576.697,0.001344959,400,YES,Orica Australia,1386676.054,Banksmeadow
401,11972.64092,40494.64026,143050.1302,188.1542217,401,YES,Discovery Cove Industrial Park,1173102.382,Banksmeadow
402,12743.61847,39094.8831,152060.3472,0.001344959,402,YES,Caltex Sydney Terminal,802674.7517,Banksmeadow
405,14869.95719,85669.99159,567499.1507,2458.01511,405,YES,Sir Joseph Banks Corporate Park,655251.3762,Botany
406,18489.89656,72883.65966,383648.9229,2875.215287,406,YES,Botany William St,409999.8861,Botany
407,15947.49975,86269.52063,578806.3505,766.0710867,407,YES,Port Air Industrial Estate,637552.1796,Botany
408,30654.99284,129200.4078,632384.2203,5026.932709,408,YES,Botany Industrial Area,1721738.659,Botany
409,60449.3925,588320.5915,1004835.983,0.000103298,409,YES,Mascot_Ricketty St,454663.3194,Mascot - Eastlakes
410,109104.8062,742590.8715,1110394.05,13.20672863,410,YES,Mascot_Qantas HO,305741.9948,Mascot - Eastlakes
411,421255.3222,901882.0407,1332042.951,6396.306085,411,YES,Mascot Station,298564.4474,Mascot - Eastlakes
412,63091.42451,445178.9183,903907.1521,2923.389117,412,YES,Rosebery_Gardeners Rd and Sutherland St,460963.4191,Mascot - Eastlakes
413,24383.03526,206215.3574,767494.1719,3968.416976,413,YES,Eastlakes Shopping Centre,383147.3869,Mascot - Eastlakes
414,63715.9144,557503.9918,949689.5073,2752.859835,414,YES,Mascot_Public School,583161.6833,Mascot - Eastlakes
415,18086.19138,154224.3024,714032.2705,2832.582041,415,YES,Eastlakes Public School,327414.4187,Mascot - Eastlakes
416,37056.13105,178038.6197,757062.4687,2871.996293,416,YES,J J Cahill Memorial High School,466210.4389,Mascot - Eastlakes
417,10342.41337,131403.2599,662995.1605,2999.378897,417,YES,The Lakes Golf Course,2675453.354,Mascot - Eastlakes
418,89858.50416,666642.7765,1058916.5,846.863926,418,YES,Mascot_Carinya Ave,199624.3713,Mascot - Eastlakes
420,44315.05529,474478.3846,844819.7232,1247.982619,420,YES,Marist College High School,487078.3631,Pagewood - Hillsdale - Daceyville
421,14957.6157,91518.67134,585551.1319,1425.943213,421,YES,Bonnie Doon Golf Club,939991.7412,Pagewood - Hillsdale - Daceyville
422,15834.49255,103114.2077,549963.1175,2537.678521,422,YES,Pagewood_Wentworth Av and Page St,604707.9645,Pagewood - Hillsdale - Daceyville
423,13591.73974,85964.70335,563220.5766,8.76E-05,423,YES,Eastgardens Shopping Centre,112150.7521,Pagewood - Hillsdale - Daceyville
424,14954.6988,78252.28439,522965.445,3075.033931,424,YES,South Point Shopping Centre,512005.4073,Pagewood - Hillsdale - Daceyville
425,14279.8513,63420.36367,432077.543,3570.361542,425,YES,Matraville Public School,269583.886,Pagewood - Hillsdale - Daceyville
426,15190.8697,108573.0958,626506.734,8.76E-05,426,YES,Pagewood Green,188026.4653,Pagewood - Hillsdale - Daceyville
428,9693.814308,35035.33831,118137.9721,1.942623951,428,YES,Port Botany Business Park_West,347360.4434,Port Botany Industrial
429,8396.657101,35565.38638,108000.218,1.942623951,429,YES,Military Rd,1273071.436,Port Botany Industrial
430,4668.531469,11826.65479,39602.28354,1.942623951,430,YES,Port Botany_Southern Container Terminal,1178896.194,Port Botany Industrial
433,109995.3022,742311.3885,1153027.202,28.34772823,433,YES,Sydney Domestic Airport,3301122.999,Sydney Airport
434,22853.95664,484806.4364,959593.2032,27.43322096,434,YES,Sydney International Airport,2217937.161,Sydney Airport
435,3402.145302,9499.054547,51075.49511,8.43E-05,435,YES,Sydney Airport_Runway,3375902.154,Sydney Airport
500,64866.16198,542329.8418,889524.221,2118.3223,500,YES,Yeshiva Girls High,138326.9948,Bondi - Tamarama - Bronte
501,30413.22029,443977.6161,802580.6607,4160.293619,501,YES,Bondi,287445.8034,Bondi - Tamarama - Bronte
502,36334.55147,503379.4427,824355.3061,2877.416349,502,YES,Bondi_Watson St and Grove St,289010.7886,Bondi - Tamarama - Bronte
503,26050.3985,309658.237,691648.9906,3113.476976,503,YES,Tamarama Beach,410357.25,Bondi - Tamarama - Bronte
504,25701.54947,300424.9295,704952.5893,3641.912196,504,YES,Bronte Beach,630732.8639,Bondi - Tamarama - Bronte
505,31763.55606,331986.7277,723507.4149,3747.57856,505,YES,Bronte,736183.5766,Bondi - Tamarama - Bronte
508,18431.46105,176196.9308,631804.6174,4127.419959,508,YES,North Bondi,474658.8068,Bondi Beach - North Bondi
509,18845.24937,93961.70367,586817.6638,3044.183114,509,YES,Bondi Golf Club,446994.3214,Bondi Beach - North Bondi
510,18570.2611,92394.70698,588645.6455,4870.6753,510,YES,North Bondi_Brighton Bvd and Wairoa Av,449851.2823,Bondi Beach - North Bondi
511,27598.16689,431173.4846,788134.6585,4065.658178,511,YES,Bondi Beach_Wellington St and O'Brien St,369154.3165,Bondi Beach - North Bondi
512,24975.75513,316544.6471,706326.1701,2532.908966,512,YES,Bondi Beach_Roscoe St and O'Brien St,158848.8526,Bondi Beach - North Bondi
513,22105.32417,172899.4762,629597.8885,2011.097504,513,YES,Bondi Beach,381822.5123,Bondi Beach - North Bondi
